"plant_height","rmax","skew","wl","incli_top","delta_angle_top","plant_orientation","phyllotactic_angle","phyllotactic_deviation"
87.0382191583104,0.413022008289261,0.37184529260298,0.102775668099663,49.0295625845498,100.359052776362,12.3499021035862,143.033473341684,65.7008399557135
253.842851582471,0.612858636794004,0.810852141072127,0.33021542316581,26.0547443982317,176.286233677956,75.9188722954733,75.2273592869678,0.75802876155764
205.006426493552,0.36676019474907,0.370865554071879,0.317060308143716,4.45710522319893,71.5552724457262,46.1776448245889,73.7182937123097,13.1996085630153
231.182834182907,0.228393191533523,0.105674627446248,0.231963108187948,28.5076048916811,85.0212606922662,39.4901862023072,114.107478409535,18.3676014941133
228.046915474833,0.405451831200063,0.720383984628586,0.253670856785585,63.5080671896968,186.365093054743,80.0349705149709,122.087223770672,84.5025992940017
219.742796121505,0.695580621787735,0.136841886783857,0.475307351616404,14.5662345493004,51.5294809751839,45.8685494336907,5.99503561593721,9.82910741630863
118.193735789692,0.587279117881491,0.970009225470117,0.141398771490712,49.1954661110123,157.161230097631,19.8522498356058,78.1679949671474,6.33111572072262
270.56175308549,0.253457559365541,0.119572837179952,0.403354079800011,2.9816894277263,61.7359736306837,28.0395424887301,108.596573275946,74.6273728588427
260.182479070019,0.768208207367178,0.272456182215185,0.267326137205635,33.0568008211867,8.80221859416342,32.3394089604985,60.758653502196,79.5983408334516
79.2911996032913,0.812352874419877,0.617476501444821,0.0241718659212525,38.3338832987849,116.179230347875,50.8492021443884,72.7590541401434,32.6910271249386
60.6191245426637,0.848054690262175,0.381886675083309,0.440967463402055,47.3692155165259,232.757994722943,40.9054157552463,136.194235614958,35.026031131341
198.661044426092,0.618661421483481,0.368612284478617,0.379837741950131,51.7759679444162,235.573483022919,72.1429568649539,121.031950107086,53.713819219672
202.004119302344,0.435387730491833,0.940183548219841,0.24422659944121,6.76708556665311,139.223989671965,10.6061510812492,176.201771636641,66.9373446045485
176.294749496001,0.857167907975169,0.315314462723812,0.238639498938206,16.9169748152024,166.053715116902,30.9987959205663,147.613275143156,23.714064769428
173.815904151636,0.492835776150651,0.0598113175374861,0.356767536883426,12.9595085686968,172.896303320598,27.6486839561686,31.8820846247703,4.80444776164739
189.344560696325,0.631898533837362,0.5960741394396,0.074544327728263,1.34608202210321,51.0968475834583,74.2696968914211,21.6510267579503,57.9061952871131
283.127019380387,0.787778634560021,0.888711136182955,0.250975563232395,62.815804808589,206.375303498221,17.2138370925764,156.741631723079,82.9066346350776
170.174488170425,0.83138600306711,0.44983153838595,0.10185020260371,31.0877818258779,123.458389664068,9.97563157789057,64.1975139487087,36.9438582977516
138.583541273441,0.814832917630506,0.786738645606729,0.340203800147812,54.8014603786825,232.124905353951,59.0670367902083,79.9658579471568,39.8567767472294
101.113348941937,0.74316510089011,0.189999451759368,0.122727663497044,42.8945046638477,22.8961986378614,39.4785709624878,40.6341317397894,10.2047232877975
68.4810397556894,0.209892014512311,0.895129340247432,0.275656362150858,66.1050541045665,166.221146984995,73.5217933109708,159.73418818998,10.1448172293549
243.239967636904,0.502492665534372,0.453540961240585,0.310877733242599,4.76126925647039,150.282208067757,19.5186937321037,161.689682568309,25.1069979215488
152.709474071003,0.577070204731751,0.586801127619526,0.0149738734925397,39.0228490745009,135.019434968388,4.43076869483603,96.9775067047426,23.7746059709291
212.242284262145,0.578333198324693,0.746745504002568,0.354256172997242,62.9330654931696,84.8164106015998,59.3141866070234,43.6598981598727,65.929317273321
275.457822685092,0.519738962620834,0.230382271790284,0.352164643035056,66.2739200205834,14.7896201816598,69.5473436258081,30.3915613129156,17.3572360534345
199.383417384534,0.518946636031747,0.316997386281126,0.0513253433606463,46.4030267593035,135.777654418385,64.0989021372719,136.027827010671,88.6440645183225
288.201725058142,0.270467657024132,0.733008446285212,0.170014531503141,41.0735167331013,143.927810554447,18.749010323177,52.0076667853436,33.8153862396803
83.3839498338173,0.245058441917541,0.279368935587036,0.12233990506031,38.0256262959094,199.517337691153,70.4441716266186,172.86536917415,56.8381769428132
178.335578174935,0.65434651428296,0.487026786117816,0.428619184225986,58.341758544227,248.453158534772,41.1930288111256,156.483692591057,39.618673870162
278.212375754448,0.660187366468711,0.485856692888799,0.496189270641252,30.8876612113549,99.4884864164419,35.936493392963,76.7923471325136,29.0249062769049
146.376313419595,0.488411601908151,0.389817393426827,0.207545708792454,41.5913057744256,231.239905604985,54.2094355354815,59.0095918188429,20.0437861898547
279.886914546825,0.424646608134323,0.14817721158606,0.302456059802854,55.9243559684906,68.2863732329363,87.657031125625,56.0163336362914,82.7669355111019
292.891340392264,0.667646715705001,0.752080621885188,0.202882311876575,54.3338236310647,13.8974464712954,85.6841320429555,50.3989004947466,79.2236005271084
74.6396595376782,0.636222269306764,0.860860650705001,0.251881908184463,30.6214207306754,117.135870644826,72.973851639901,86.5426780946489,9.20755711075922
287.864880129238,0.588935462397381,0.250765108557423,0.405236568415728,21.2065083835317,115.29048681477,45.5624353284453,90.5981905482513,85.4207871040946
247.034824271205,0.277993423612794,0.802572901385856,0.437990895516449,58.5090389520954,29.9288743423861,53.7086847705486,42.9135170050193,3.73835303030321
185.748236640517,0.849965390556509,0.527150286655758,0.031153273154203,16.5365659877174,79.1385477640595,28.4578271956552,144.361372302135,49.1914161397294
210.807055337227,0.711751752013995,0.0560990501416543,0.283513073231429,63.5325006246528,151.85019039803,31.6139352537797,115.058490631828,34.2597107822837
131.350378138131,0.600312604469003,0.681010932608096,0.0203848575158093,6.64566496672721,186.474848923086,83.1094985350707,95.2965811516714,2.03968341271363
197.660635279397,0.655908122150993,0.646414692161369,0.100822046985803,20.3611475149752,43.8161294972768,7.46548737342646,69.4964914473479,67.4501721446087
198.030657360753,0.644952308707263,0.928338671976661,0.11359341134379,24.8806577901481,131.828391275934,27.904230655212,75.4763502310175,14.259504657867
149.025971896013,0.384968570324044,0.715449627074688,0.149803470453648,64.5702363171781,60.034755408564,87.2142175264997,1.20398007183229,22.2059652718427
215.38329646434,0.574306211543293,0.187521290782249,0.380797396413373,69.5390901514703,131.477600505492,18.9723249948691,35.8863828008859,15.8301674116937
180.692701012607,0.454471670685037,0.54856548984125,0.442954256522611,48.7006563932406,78.115079919083,68.9587916541761,3.8085200777065,49.4885394780658
238.430358707337,0.360952967436781,0.783399591591021,0.365938314530292,73.8410895397145,82.5121301850327,75.4724361620856,155.245133291369,78.8693791218982
208.426633348529,0.137680429794963,0.5734246968948,0.339533295438856,35.6029840575439,20.0985062544645,15.7455671682132,11.3548256351567,51.9969212852118
245.213563422089,0.548986622120333,0.780064702469087,0.184694653557919,36.0264803160914,151.842044852495,64.0559407279589,145.851826229637,51.3886053341275
217.326987960852,0.796213145682448,0.484176515876326,0.308537275712618,30.94086659837,92.3986609022265,32.1025916708593,120.042698713936,67.2747152110251
257.360672511453,0.454030772103876,0.747995210785492,0.0138784972896222,4.96997327202171,54.1349655739219,9.41434487816588,7.92568547915223,6.58813711610062
220.205071085397,0.603980981106712,0.54398858523044,0.312738007459074,74.0579421671049,200.552244182795,56.05633306939,101.745135369985,40.6684031452897
182.524448155377,0.447437559083245,0.266442543975808,0.0490243354325454,22.0616381091586,182.36058339125,85.4457675134522,56.0754724294101,39.4114113867156
155.885349960555,0.713923799121069,0.871033911998099,0.445450403584156,69.32137313033,97.1406372437351,76.7083832082792,9.41470746756133,65.3515648584685
271.703065793261,0.556530880632298,0.767090342258884,0.412728596574392,30.7765194268554,170.824513776191,57.0763403869045,120.07229499418,15.927357926465
288.966734216352,0.256354948450815,0.20367470160427,0.177531128502963,44.6090963670931,115.904377034282,35.8448576969208,150.978758675893,0.142673176550983
269.277145388508,0.172763274821573,0.936480829772793,0.470798494100989,10.9343267827933,1.64210154208705,72.9480305071766,170.869057581961,67.2473112841959
191.764395614927,0.255220947166886,0.595905370076055,0.473908483325016,0.701915757111603,36.6787046101877,39.6353881063515,108.721380206879,49.7765441673935
53.3336063956399,0.362849293296657,0.626705918803054,0.0114744620342594,59.0862880371428,156.462707573455,13.8513165304385,178.001007400124,80.9781686957919
165.601352585209,0.506395067882197,0.829224897637269,0.217534398878016,60.3214191120399,185.367756803066,79.8546478646393,170.442538958284,0.747316595330801
68.831731138928,0.622545733282785,0.849039764838008,0.167081464691909,73.0112216291318,96.0010801451965,57.3904638016434,112.947997020737,47.5585680492084
145.506645254007,0.665838642715951,0.434612852536945,0.433362392493859,11.8898094285468,214.211054949957,10.182696778369,156.539880419685,77.9683756010018
142.212455264717,0.853023546079422,0.225867440213185,0.0671004306564092,47.3156764395732,68.4475439773022,88.4385606945499,39.0398895848897,23.8419052082438
294.11437712838,0.737730037148963,0.36800603999034,0.112493122434918,50.834241485499,85.1853006328442,12.5101624592977,4.38781346214022,37.2914837863443
134.228470792897,0.596998525429369,0.291675620130417,0.418100869589155,45.0569636412131,243.173048459258,59.5314630962744,94.3290810373447,78.1789556439697
234.303397344828,0.783513003645141,0.827216896265747,0.252880441546123,31.6613316393732,194.034483682403,81.108561898059,31.2768565986117,88.4175303475973
201.526423475102,0.776897851505535,0.28418901793102,0.191874985841642,13.6002826153661,48.726985830849,24.1136070269632,84.1270270141891,40.7149083716504
109.21776787065,0.156580254302846,0.821899686914117,0.120559533519404,43.5443497919335,78.4959023804735,75.2062928377408,110.979547738127,2.77186912937163
111.479965981933,0.280746161692644,0.517734073091118,0.193561178584204,5.90548352103689,123.81441485406,17.5456923696741,77.7885856268354,41.1267445555734
85.0497724878684,0.75496383109923,0.618261317435097,0.116794415370188,8.10215143294229,72.8144019245429,9.44522992374963,43.2532401834197,87.8612154222065
91.1053923967369,0.171798304598641,0.267398600673736,0.337110915625582,37.672711571667,201.482276447278,46.0025980541136,91.2004832382733,29.073157266951
243.730178972268,0.83329865362099,0.446636764655488,0.305676903114449,53.2377659558285,199.556247090618,13.9687612002166,107.080236041215,73.9409125506629
186.289727843881,0.602705360317085,0.861120705438439,0.482836989837493,23.9941451960213,99.9860318879911,8.60597565120564,77.8806864720973,41.8811376959334
180.092777026426,0.643080524964652,0.307917764473474,0.0757780889722461,48.4755324516306,111.49875774753,71.8913119855547,56.2047657304778,39.4750872649757
262.860697388676,0.589802039240693,0.707399159169505,0.110165362541498,15.1223330000337,114.95058242564,58.1744617934656,170.170855156247,56.5986521951863
213.837741089848,0.679730834582357,0.787823846023884,0.112883412813722,25.6271409600484,69.7094651118359,13.9566219057755,50.3276037869369,78.6569798006073
150.722215160498,0.329966845241054,0.498997365051973,0.0572345846912958,0.48245801604417,119.200992922717,63.5607998601813,168.254294985992,82.9557148584957
87.0223576631856,0.414612760459833,0.326025118739092,0.0462051341280278,48.1713287595136,79.1721747591411,76.9838598356393,157.595882745298,31.5536347296748
278.362038739752,0.504804371814778,0.841264781517124,0.0292064797295125,17.2386738495272,179.920553231485,42.0376895955251,103.899064462784,76.5447723585751
268.35501425753,0.862397064061505,0.380444470333073,0.389311891666164,19.5048156818611,115.001180480642,47.9189383619848,8.38495831017667,64.3156199728475
56.151851057297,0.177681253975157,0.445701094978674,0.301222810715227,68.704897341639,54.7321675752155,34.8269555815728,93.5193340632877,83.7411873005483
140.798647883307,0.393505168115212,0.744720808982945,0.262847035316473,56.8453346828863,131.775327884796,84.4994825591601,63.8845095773686,24.1242165920374
123.376064188838,0.899858011189723,0.845214987449026,0.0506543668947129,41.0552238584451,80.0423156058512,6.99715675485689,54.7521174509204,51.2675684859729
280.616520527368,0.316117716210075,0.45609222681632,0.0679585187633752,41.7970736586502,98.290331620754,69.7136548477093,22.923455519537,24.8114803432538
63.2243786920444,0.167565530066449,0.260785477596739,0.355461412658005,3.64615533777512,231.627890601258,38.4019516754479,117.61976832004,52.9957815539687
98.460132412826,0.764382562478785,0.455529582002443,0.192087674888884,26.149421885407,55.5252839347202,3.32405187689179,124.293661578992,25.210760993418
148.618937025708,0.573337007428822,0.707740108347076,0.413610340100111,70.8399969252388,163.903899630073,66.1636672670623,94.3859516170973,10.9690488861942
130.064332588776,0.61274970245841,0.0594387839532212,0.208416648437408,47.7843376834754,53.6486625445684,57.9394308896134,67.5089238435123,16.6056558766062
232.450471971161,0.136782243801667,0.329308941264989,0.123301249492125,18.0251782020605,29.2798648408841,8.27090380246203,148.863885653437,49.7533223179695
225.593879359888,0.720934107386116,0.816515812202245,0.263756724800801,18.4041463775878,190.527077998754,23.3005752727182,111.519887861931,10.3480609356728
151.818583787475,0.330239509368396,0.537723749026556,0.368696774921076,4.09785638075513,20.6993873649099,78.5969986706182,29.5491796002289,68.6556368408569
179.949783889588,0.682363975755604,0.9721634021315,0.35038046946252,46.8398932623688,45.9026770276162,7.27955583023822,170.62279432359,11.1120889232545
108.303930586659,0.133976491711069,0.286579630670598,0.0497795707895617,42.5045802686875,19.8756382850727,78.452399145182,45.2617151161289,84.7543616762999
198.687951759669,0.887216360965533,0.392096734046631,0.232252598894036,65.1326211875885,188.86891163158,72.8705351802042,47.7458726890349,54.8825158516828
249.321793017178,0.592607104179715,0.389850465842599,0.226648601958126,9.81006589751536,2.12449394372371,82.5704263368987,38.8182997648032,20.8414283538081
187.602541846512,0.759683528210636,0.46396575495364,0.370106772936316,31.2330373101186,215.991406300187,39.3727122027557,53.6553078881229,34.2510223329334
178.759478224079,0.21768583049237,0.359388820804236,0.305491697357248,29.4717503886743,46.1076291054907,22.5360832604442,42.7954233337348,2.02196679603584
121.42944779688,0.430274864240865,0.210518721448265,0.267905609240463,4.73231645241492,234.797913865789,18.5160847595642,162.923476341681,63.4440049296026
232.597662333999,0.166083671541998,0.555201013904851,0.281079452375435,68.8415273768833,222.584909032321,87.3681159593288,85.376731284419,39.2655007329225
117.971474762646,0.515782814607063,0.772225130817805,0.102101324498695,7.94716940891414,201.854855678343,18.2854770975702,44.9380498613981,56.8202274403038
226.978304282626,0.375982727646266,0.63910683100963,0.432503197490759,44.3853756059391,1.0016283095294,76.8017000335845,162.761120975529,59.5491624684822
290.011400419798,0.137234564591695,0.717255240758251,0.134230175923385,1.15335672932532,215.80798604302,86.0961208140675,60.4809548281573,45.3398606581312
150.368828323427,0.178315391680752,0.137567263134166,0.345138128824375,55.5401802280867,18.7450690641665,5.70639341525136,151.857054459192,44.6236490113486
125.407554787045,0.543073963771047,0.977444216731194,0.430748946480062,62.4496693378853,193.033672736661,18.1474461024594,136.225400932982,53.6165040338485
116.561437685509,0.749400228460956,0.89162800809048,0.28044162267297,72.5429861269491,231.097893233489,56.0888051012663,44.8159329096251,81.2767299001603
109.772861544081,0.68086665415394,0.466087588046132,0.137108946984132,31.9978506118702,190.51162416365,40.6426117478696,64.6119262774069,69.4277674866817
243.360685990032,0.194139067954849,0.145103714266828,0.102512509696178,35.7694118751173,14.8369890907774,47.9824084469364,106.279977780413,88.8016508003532
218.644227317002,0.650481165046026,0.923679602109064,0.223285381751309,70.5098815798364,69.5169572690125,47.2823826901447,157.771024117271,67.7786410415346
146.668424116339,0.546925521950803,0.244964875963684,0.27561554972173,52.9703988757369,65.6388660002961,11.3047183951288,44.6011107400191,24.4464941142738
145.532821253854,0.349665325884198,0.523137850607402,0.111383096536342,67.5731967678457,217.984532312316,73.9454167659638,173.089463322147,73.4039687997771
50.9978758633522,0.141409628839551,0.847101872560357,0.171757395253934,6.25165740732998,57.0215552253621,8.51671793075458,117.186081013879,12.259873540309
81.5368643402138,0.416580458673139,0.609744682747114,0.157887402990254,50.1398601445338,40.9539635457006,13.4380396754747,103.72788335469,68.1515284101468
73.6733860457427,0.10833870480235,0.234042861155077,0.0395441880791741,18.258177974207,141.725373509234,63.7754935799446,141.878117596091,69.9311255285152
245.351629743636,0.741892100961146,0.277415035630143,0.264548311823134,33.3578557504273,103.260349447553,21.2748030602197,145.516653833215,86.9745211834978
236.633836847449,0.761297889414672,0.0618810118368817,0.225801800509943,64.4887096807016,85.5037068581331,46.3794496251057,63.2252382898902,46.5557728787524
257.774435777579,0.269666253730073,0.167400928807357,0.328394088521077,12.3368601252697,133.011367095307,78.1139661221747,81.5608504337762,53.5154598925617
141.351181489949,0.746290464951171,0.117127955759976,0.0733688690913391,61.7651482760516,42.2006466845063,15.0343920484735,57.9023370639328,57.7250781047074
79.7293633926148,0.125891908464081,0.666628408916385,0.222579970785551,64.927623278702,187.547165226511,83.9823437882277,168.268035408601,77.9174090888735
280.101222233315,0.504855351626799,0.650961937615158,0.246907740020033,61.0410061453245,76.1227624024245,76.2131314393545,68.5731077668938,79.7985389830349
54.4624141196804,0.237694775126591,0.931134471914343,0.241647313129877,54.9045370135394,205.603505318348,66.6963851187891,121.39694342041,72.4256422469378
52.1995717691772,0.677133208975428,0.937392507777503,0.0973577712563968,29.9174334831393,127.967789864033,33.557352642244,95.8564387526264,60.6389051636699
219.083920520852,0.678843338424869,0.512277046875825,0.494663291801222,47.9326716886607,24.2487055794759,72.7742556408316,153.622089625039,37.4841815785545
99.9286884549882,0.627261977746088,0.594044250339251,0.370437539973407,19.1532029422389,35.1715793694482,48.1923595143256,141.230798457632,17.2114634274121
195.487855142736,0.644778971380981,0.966418915667134,0.0799376900538367,53.024180315825,226.444095490644,59.2511856341491,69.9425406042773,59.3229121832337
133.248271158578,0.494833638952982,0.864342726543214,0.313823768227079,37.2526341505649,215.225411360582,67.3032899971757,145.327399575238,52.8271829379747
287.733775660816,0.48093883760832,0.339115909697842,0.286149832922421,54.0770980108812,161.425435840919,35.0178689590976,33.3220154740917,21.0683122578503
85.7383975563424,0.21510763048444,0.556458486649486,0.314813623151867,68.1389075409944,227.141922050901,21.5053564959701,66.1907115012799,78.7739646600844
73.1559834905107,0.191145903391564,0.995321413821005,0.461252552557261,55.6966266025071,239.44053196501,79.5134983651294,57.7062089376902,41.7716896508846
159.794300981885,0.778666012522649,0.220770023517695,0.0744392822227631,49.2773227530091,153.903487932065,65.6450355627832,110.825306403411,36.1761100667124
244.055099386585,0.617050851022784,0.197333602099874,0.361870293768159,29.1498741814954,141.077123219677,82.6617910753304,87.9334776774806,27.8842457784998
254.218232736398,0.869309219431125,0.145560734007682,0.468595023014102,11.4585548580053,0.387121599476756,1.40623339112344,105.453933747795,61.2192159273352
277.60838947889,0.220508168377421,0.409633096821597,0.110905328823271,55.8449592042116,4.45903888458184,14.9044714161959,31.6769722353839,22.8564698567566
136.237602376947,0.775726993632846,0.742950471412905,0.0524304442686638,32.1910296835062,200.047077905537,84.9279756430247,162.364052502435,30.0521669397067
270.838255614137,0.157577105428889,0.44129211893529,0.0351182249645958,23.6085580962155,62.2302342524223,51.2424847479868,149.464280577743,2.58871802640903
86.3798013166006,0.624475965123612,0.415630279456835,0.378568131030991,71.7533450172175,204.803659413498,66.2201426415783,158.351474749809,13.2166022468908
216.847489668068,0.193257435503315,0.755093615666421,0.325648265593506,36.1339691069874,32.7810449713848,32.8630079665241,75.0695554017966,14.9647589131606
105.151704448568,0.647144324227934,0.348528806205054,0.464317996740823,30.9702813432755,63.416677441747,69.9145703002529,159.660074073432,19.5094242286993
68.5246571881986,0.38013794737048,0.865850342425706,0.323794381022659,71.9349891518441,93.158959718169,3.76485001730861,102.777506158443,22.0621679072393
273.090288133281,0.108098939429028,0.763120369874352,0.266662428008962,32.4529645018701,101.253508559978,45.6403534473789,99.3147681918323,16.3595800831024
71.1373492326199,0.287511348012782,0.0704404888090762,0.314956691215353,48.920988189548,91.1153945265539,48.4334087632107,179.847296499649,1.62517249689216
247.624884553745,0.2636928163177,0.0815277273030468,0.481229478723962,64.5333346499628,140.77796935985,53.4082841849039,113.688959441531,77.7648291811502
152.874961663875,0.561595566194977,0.205467442769672,0.281798033983534,46.139180930295,157.560162092762,74.392642491829,122.898730417268,59.4044050834085
124.606763454078,0.563436612222758,0.120476586341216,0.428338607910116,13.9974839279692,181.583916074691,4.47456432919314,174.04064594739,75.3890790959678
143.980353675166,0.222340072073938,0.31310515494727,0.226992935267733,20.6668843774725,24.6895715962173,83.8334184793263,45.7005692274556,69.646939035396
275.630559660899,0.117217727144876,0.0558082479522359,0.107771941181703,35.5849187847219,187.114167191009,77.16612679891,107.820934663913,27.8303229923522
209.476420440834,0.591020971926484,0.714243897428992,0.346500326138836,5.11211022766831,102.387276580339,84.4477070244019,127.643100133731,9.06584058545607
172.736620047622,0.654829024831486,0.297478698678892,0.210702751270604,55.2013729851764,241.382688943343,2.17205730361515,84.3005998028196,13.3254640241749
221.209497688943,0.848353668655283,0.846345985257224,0.27529495084505,70.9138269416552,64.3246944454132,11.5009650130021,103.863098518038,28.9481854027643
122.40467037745,0.299002931246956,0.559563748485254,0.114567820388884,25.2050038474842,55.8667001270321,80.9589400425361,144.547450685246,71.9966371942852
187.229775390227,0.306070820354163,0.590424019135894,0.139860356739362,37.242190887885,133.248610701122,62.2688958388795,110.560918985289,72.8524005898343
192.651850758088,0.836728762572805,0.699912084659322,0.293290966704302,39.063089929458,162.008080674052,9.77950611072742,94.5512191875423,73.8922441857882
169.832447985242,0.766358161863569,0.716722289998302,0.226773706867114,19.3158755828228,13.60560690167,14.3734893858767,87.7684309200261,48.2248659251077
100.897082121862,0.495591753703186,0.357606992475649,0.352213316812541,36.6872829467341,201.129577690586,23.165552597729,92.6798743882553,76.9682056562402
269.843734299575,0.557182381859525,0.572322456437063,0.489922467836955,47.674859119753,93.0145810970745,45.7435096093691,22.7831974784774,24.2886110463479
257.896133114066,0.366581265538096,0.958037183157966,0.334691355210721,7.37700480553573,159.01645148261,34.6498890820544,14.3115294335648,45.2780454358585
291.227305891438,0.189427302617379,0.833825888402157,0.228136189579378,32.1735945292417,99.3769755135876,34.5456703195431,8.18904345535766,55.3390172199845
76.422805425583,0.800864890580243,0.995590123836332,0.471434125728381,71.9719845926836,88.7965965784856,85.0163415240836,107.911466329473,15.7152973521227
63.4679234337524,0.781246772715963,0.531897585864066,0.254953355692829,63.6852366229547,211.961171247568,5.20680394541636,155.546783606489,54.1573778276697
190.421280029578,0.488304736568171,0.408806011621897,0.106521159301868,68.0128608776594,133.622425546933,36.335681146401,72.982981028449,68.4176225731132
105.954036883577,0.380279206325548,0.594168093589459,0.20174122407052,24.8339074114526,197.374445228368,81.9614420774313,61.5318621542949,73.2189120732367
229.734527280368,0.61394658536031,0.584278593355833,0.418195509734703,0.200324935910549,154.145930869654,36.4085497832267,33.4427831070204,65.1962061694173
71.4628750970963,0.634960530048085,0.0875546105395931,0.423192460853053,2.7813279724393,122.150086556799,28.2050988318088,176.2881453455,87.2377965425687
63.4176556670535,0.74598771534164,0.2856070815619,0.379014700430864,68.8688371397579,45.6877393430177,59.6278967982978,53.3214958531885,18.4029200223512
237.317739395949,0.439890829880562,0.724407077827391,0.252678094383099,28.6348149482243,231.182511058888,44.5973051630757,62.7524876412959,28.9697195854652
282.364209663426,0.293044066688085,0.502912902139576,0.181275581209202,28.1693182888612,219.071842141163,25.8945738625271,149.595325184929,44.8631663392501
156.173897301588,0.403954174410547,0.0988390613935625,0.107882753940591,45.3366617985824,132.826092543381,56.588566266239,148.571154765526,3.01899987618395
137.660572452624,0.681218409633126,0.99866466292282,0.118113012067011,40.2993302510991,78.6859516823032,89.8535143060441,152.155096605983,29.9238313775126
88.3273855868329,0.659309306628604,0.871850409366962,0.330791265915435,30.2618436800053,167.237521527875,78.0424472399221,171.589458167253,3.52665205114142
219.699146261542,0.658436010428265,0.223947786076446,0.27956476652766,50.175406401053,63.5504231719213,58.7854612372367,168.934002520487,23.3184012248671
